Herd_Year,Parity_conception_interval,Calving_season,No_calvings,Tournament_within_WC,Herd_Year(fighting_ability),Age_class,Weight_category_WC,Body_weight,Animal,Fighting_ability,Fat,Protein,Milk
0,0,0,0,566,2796,4,2,548,6282,20,0,0,0
0,0,0,0,608,2796,4,2,555,6282,26,0,0,0
0,0,0,0,620,2796,4,2,580,6282,27,0,0,0
0,0,0,0,621,2762,4,3,520,6284,28,0,0,0
0,0,0,0,617,2415,4,2,580,6287,19,0,0,0
0,0,0,0,579,2415,4,3,510,6288,22,0,0,0
0,0,0,0,614,2415,4,2,570,6289,23,0,0,0
0,0,0,0,567,1203,4,3,493,6290,23,0,0,0
0,0,0,0,616,1203,4,1,610,6290,21,0,0,0
0,0,0,0,612,1761,4,3,500,6292,25,0,0,0
0,0,0,0,581,2487,4,2,567,6293,19,0,0,0
0,0,0,0,566,2487,4,2,550,6294,22,0,0,0
0,0,0,0,581,2487,4,2,558,6294,21,0,0,0
0,0,0,0,594,1701,4,3,515,6296,26,0,0,0
0,0,0,0,618,1701,4,3,540,6296,25,0,0,0
0,0,0,0,613,1711,4,1,645,6297,22,0,0,0
0,0,0,0,609,646,4,3,490,6298,22,0,0,0
0,0,0,0,589,3465,4,1,610,6299,25,0,0,0
0,0,0,0,592,1671,4,1,720,6300,30,0,0,0
0,0,0,0,622,1671,4,1,770,6300,20,0,0,0
0,0,0,0,575,1725,4,2,535,6301,20,0,0,0
0,0,0,0,620,1725,4,2,590,6301,27,0,0,0
0,0,0,0,568,234,4,1,620,6305,26,0,0,0
0,0,0,0,613,234,4,1,650,6305,24,0,0,0
0,0,0,0,580,2427,4,1,720,6306,21,0,0,0
0,0,0,0,605,249,4,2,560,6308,21,0,0,0
0,0,0,0,569,3737,4,2,558,6309,24,0,0,0
0,0,0,0,618,3737,4,3,520,6309,21,0,0,0
0,0,0,0,578,415,4,2,560,6310,32,0,0,0
0,0,0,0,565,1151,4,1,610,6312,25,0,0,0
0,0,0,0,566,1108,4,2,550,6313,20,0,0,0
0,0,0,0,561,2058,4,3,510,6316,20,0,0,0
0,0,0,0,621,2047,4,3,540,6317,30,0,0,0
0,0,0,0,618,2047,4,3,520,6318,23,0,0,0
0,0,0,0,621,2047,4,3,533,6318,28,0,0,0
0,0,0,0,621,1133,4,3,530,6322,28,0,0,0
0,0,0,0,566,1133,4,2,550,6323,22,0,0,0
0,0,0,0,615,1133,4,3,540,6323,21,0,0,0
0,0,0,0,567,1133,4,3,514,6324,29,0,0,0
0,0,0,0,617,3128,4,2,565,6325,21,0,0,0
0,0,0,0,618,1098,4,3,520,6326,21,0,0,0
0,0,0,0,618,413,4,3,520,6331,27,0,0,0
0,0,0,0,576,1573,4,3,485,6333,21,0,0,0
0,0,0,0,590,3510,4,2,542,6334,22,0,0,0
0,0,0,0,566,2020,4,2,550,6336,20,0,0,0
0,0,0,0,569,2020,4,2,564,6336,26,0,0,0
0,0,0,0,567,2533,4,3,498,6339,27,0,0,0
0,0,0,0,621,2533,4,3,535,6339,26,0,0,0
0,0,0,0,611,144,4,2,560,6341,28,0,0,0
0,0,0,0,559,1477,4,1,640,6345,27,0,0,0
0,0,0,0,622,1477,4,1,675,6345,22,0,0,0
0,0,0,0,568,3714,4,1,670,6346,24,0,0,0
0,0,0,0,580,3714,4,1,675,6346,25,0,0,0
0,0,0,0,592,3714,4,1,670,6346,22,0,0,0
0,0,0,0,616,3714,4,1,645,6346,23,0,0,0
0,0,0,0,610,859,4,1,670,6347,21,0,0,0
0,0,0,0,562,190,4,1,630,6349,22,0,0,0
0,0,0,0,587,190,4,2,560,6349,21,0,0,0
0,0,0,0,611,190,4,2,520,6349,24,0,0,0
0,0,0,0,599,3029,4,2,570,6352,30,0,0,0
0,0,0,0,623,3029,4,2,590,6352,21,0,0,0
0,0,0,0,561,2571,4,3,520,6353,20,0,0,0
0,0,0,0,562,2247,4,1,710,6355,30,0,0,0
0,0,0,0,622,2247,4,1,730,6355,20,0,0,0
0,0,0,0,580,2247,4,1,640,6356,19,0,0,0
0,0,0,0,597,2280,4,3,500,6361,25,0,0,0
0,0,0,0,617,3407,4,2,570,6363,19,0,0,0
0,0,0,0,620,3407,4,2,590,6363,27,0,0,0
0,0,0,0,616,3249,4,1,755,6370,19,0,0,0
0,0,0,0,572,3582,4,2,525,6373,22,0,0,0
0,0,0,0,607,1971,4,1,680,6374,28,0,0,0
0,0,0,0,622,1971,4,1,715,6374,20,0,0,0
0,0,0,0,609,3643,4,3,505,6375,32,0,0,0
0,0,0,0,624,3643,4,3,550,6375,24,0,0,0
0,0,0,0,583,2557,4,1,660,6381,26,0,0,0
0,0,0,0,616,2557,4,1,690,6381,19,0,0,0
0,0,0,0,574,945,4,1,620,6385,22,0,0,0
0,0,0,0,602,1223,4,2,555,6388,24,0,0,0
0,0,0,0,620,1223,4,2,545,6388,29,0,0,0
0,0,0,0,604,141,4,1,680,6398,30,0,0,0
0,0,0,0,622,141,4,1,715,6398,28,0,0,0
0,0,0,0,595,2904,4,1,630,6401,20,0,0,0
0,0,0,0,570,1440,4,3,510,6403,32,0,0,0
0,0,0,0,624,1440,4,3,560,6403,32,0,0,0
0,0,0,0,572,1400,4,2,545,6404,32,0,0,0
0,0,0,0,623,1400,4,2,600,6404,21,0,0,0
0,0,0,0,621,1459,4,3,530,6408,28,0,0,0
0,0,0,0,566,2796,4,2,556,6411,22,0,0,0
0,0,0,0,608,2796,4,2,570,6411,26,0,0,0
0,0,0,0,620,2796,4,2,590,6411,31,0,0,0
0,0,0,0,590,3460,4,2,548,6414,22,0,0,0
0,0,0,0,622,1440,4,1,690,6417,32,0,0,0
0,0,0,0,602,2608,4,2,565,6418,20,0,0,0
0,0,0,0,580,2373,4,1,620,6420,23,0,0,0
0,0,0,0,598,2221,4,1,630,6421,24,0,0,0
0,0,0,0,619,2221,4,1,640,6421,26,0,0,0
0,0,0,0,564,1775,4,3,520,6429,26,0,0,0
0,0,0,0,578,1775,4,2,560,6429,28,0,0,0
0,0,0,0,578,1787,4,2,552,6431,30,0,0,0
0,0,0,0,623,1785,4,2,560,6431,21,0,0,0
0,0,0,0,566,1203,4,2,563,6434,20,0,0,0
0,0,0,0,561,1189,4,3,505,6435,22,0,0,0
0,0,0,0,567,1189,4,3,505,6435,23,0,0,0
0,0,0,0,594,1189,4,3,500,6435,22,0,0,0
0,0,0,0,619,2183,4,1,740,6438,28,0,0,0
0,0,0,0,612,413,4,3,510,6439,21,0,0,0
0,0,0,0,617,3149,4,2,590,6441,19,0,0,0
0,0,0,0,567,1118,4,3,498,6447,21,0,0,0
0,0,0,0,582,2207,4,3,520,6448,25,0,0,0
0,0,0,0,599,2207,4,2,565,6448,32,0,0,0
0,0,0,0,623,2207,4,2,590,6448,21,0,0,0
0,0,0,0,599,960,4,2,570,6451,26,0,0,0
0,0,0,0,570,843,4,3,510,6452,20,0,0,0
0,0,0,0,580,960,4,1,745,6453,29,0,0,0
0,0,0,0,622,960,4,1,750,6453,22,0,0,0
0,0,0,0,619,2544,4,1,625,6456,28,0,0,0
0,0,0,0,586,2162,4,1,610,6461,22,0,0,0
0,0,0,0,578,1837,4,2,542,6463,24,0,0,0
0,0,0,0,582,1805,4,3,510,6464,21,0,0,0
0,0,0,0,588,3208,4,3,510,6465,21,0,0,0
0,0,0,0,563,1688,4,2,560,6467,23,0,0,0
0,0,0,0,575,1688,4,2,540,6467,22,0,0,0
0,0,0,0,587,1797,4,2,550,6469,23,0,0,0
0,0,0,0,605,3366,4,2,560,6470,23,0,0,0
0,0,0,0,595,1499,4,1,615,6472,22,0,0,0
0,0,0,0,566,2415,4,2,550,6473,22,0,0,0
0,0,0,0,616,2415,4,1,620,6473,23,0,0,0
0,0,0,0,605,735,4,2,560,6474,25,0,0,0
0,0,0,0,605,733,4,2,555,6475,21,0,0,0
0,0,0,0,583,3198,4,1,610,6476,20,0,0,0
0,0,0,0,613,3198,4,1,600,6476,22,0,0,0
0,0,0,0,563,716,4,2,560,6477,21,0,0,0
0,0,0,0,580,264,4,1,650,6486,23,0,0,0
0,0,0,0,583,264,4,1,610,6486,20,0,0,0
0,0,0,0,594,273,4,3,500,6488,20,0,0,0
0,0,0,0,609,273,4,3,490,6488,20,0,0,0
0,0,0,0,595,2924,4,1,665,6491,22,0,0,0
0,0,0,0,621,2523,4,3,530,6493,26,0,0,0
0,0,0,0,566,3135,4,2,568,6494,22,0,0,0
0,0,0,0,572,524,4,2,560,6495,20,0,0,0
0,0,0,0,591,524,4,3,518,6495,22,0,0,0
0,0,0,0,618,524,4,3,540,6495,19,0,0,0
0,0,0,0,571,2183,4,1,650,6496,22,0,0,0
0,0,0,0,560,1902,4,2,570,6498,20,0,0,0
0,0,0,0,620,1039,4,2,585,6500,29,0,0,0
0,0,0,0,584,2557,4,2,560,6501,24,0,0,0
0,0,0,0,619,51,4,1,640,6504,26,0,0,0
0,0,0,0,573,3553,4,3,490,6505,23,0,0,0
0,0,0,0,571,3597,4,1,640,6506,26,0,0,0
0,0,0,0,584,915,4,2,570,6508,20,0,0,0
0,0,0,0,576,906,4,3,510,6510,19,0,0,0
0,0,0,0,574,1264,4,1,600,6511,20,0,0,0
0,0,0,0,582,3029,4,3,520,6513,21,0,0,0
0,0,0,0,600,3029,4,3,485,6513,23,0,0,0
0,0,0,0,575,2318,4,2,545,6515,20,0,0,0
0,0,0,0,560,1223,4,2,560,6516,20,0,0,0
0,0,0,0,575,906,4,2,540,6519,20,0,0,0
0,0,0,0,562,1459,4,1,610,6522,22,0,0,0
0,0,0,0,613,1459,4,1,630,6522,22,0,0,0
0,0,0,0,595,1431,4,1,615,6523,22,0,0,0
0,0,0,0,564,1421,4,3,500,6524,20,0,0,0
0,0,0,0,612,1489,4,3,520,6527,23,0,0,0
0,0,0,0,621,1489,4,3,540,6527,28,0,0,0
0,0,0,0,620,2622,4,2,580,6528,35,0,0,0
0,0,0,0,584,2635,4,2,550,6529,22,0,0,0
0,0,0,0,593,2635,4,2,550,6529,20,0,0,0
0,0,0,0,583,1843,4,1,680,6531,30,0,0,0
0,0,0,0,622,1843,4,1,785,6531,26,0,0,0
0,0,0,0,620,3724,4,2,580,6535,27,0,0,0
0,0,0,0,592,3265,4,1,595,6538,24,0,0,0
0,0,0,0,619,3265,4,1,650,6538,28,0,0,0
0,0,0,0,583,1076,4,1,640,6539,28,0,0,0
0,0,0,0,622,334,4,1,695,6539,20,0,0,0
0,0,0,0,565,546,4,1,714,6540,25,0,0,0
0,0,0,0,562,2677,4,1,695,6543,22,0,0,0
0,0,0,0,607,2816,4,1,630,6543,20,0,0,0
0,0,0,0,620,2816,4,2,550,6543,27,0,0,0
0,0,0,0,614,635,4,2,560,6544,23,0,0,0
0,0,0,0,566,1169,4,2,544,6550,20,0,0,0
0,0,0,0,589,3113,4,1,640,6551,23,0,0,0
0,0,0,0,581,2078,4,2,540,6554,23,0,0,0
0,0,0,0,593,383,4,2,550,6555,26,0,0,0
0,0,0,0,616,383,4,1,650,6555,23,0,0,0
0,0,0,0,574,413,4,1,660,6557,24,0,0,0
0,0,0,0,592,413,4,1,680,6557,24,0,0,0
0,0,0,0,610,413,4,1,690,6557,23,0,0,0
0,0,0,0,588,413,4,3,515,6559,21,0,0,0
0,0,0,0,618,354,4,3,535,6560,29,0,0,0
0,0,0,0,591,2090,4,3,520,6564,30,0,0,0
0,0,0,0,624,2090,4,3,550,6564,20,0,0,0
0,0,0,0,572,2028,4,2,550,6565,26,0,0,0
0,0,0,0,578,2028,4,2,554,6565,24,0,0,0
0,0,0,0,584,2028,4,2,570,6565,22,0,0,0
0,0,0,0,607,2028,4,1,625,6565,26,0,0,0
0,0,0,0,560,3510,4,2,545,6566,20,0,0,0
0,0,0,0,584,3510,4,2,550,6566,20,0,0,0
0,0,0,0,593,3510,4,2,550,6566,20,0,0,0
0,0,0,0,608,3510,4,2,550,6566,20,0,0,0
0,0,0,0,617,413,4,2,575,6568,21,0,0,0
0,0,0,0,593,2547,4,2,560,6571,20,0,0,0
0,0,0,0,620,2547,4,2,565,6571,33,0,0,0
0,0,0,0,607,2767,4,1,660,6572,20,0,0,0
0,0,0,0,562,3146,4,1,660,6573,20,0,0,0
0,0,0,0,567,334,4,3,510,6574,25,0,0,0
0,0,0,0,576,334,4,3,480,6574,23,0,0,0
0,0,0,0,585,334,4,3,520,6574,30,0,0,0
0,0,0,0,623,334,4,2,585,6574,23,0,0,0
0,0,0,0,609,2037,4,3,490,6575,22,0,0,0
0,0,0,0,591,3603,4,3,495,6576,24,0,0,0
0,0,0,0,575,3320,4,2,560,6577,20,0,0,0
0,0,0,0,592,3320,4,1,630,6577,26,0,0,0
0,0,0,0,619,3320,4,1,620,6577,26,0,0,0
0,0,0,0,590,3648,4,2,540,6579,24,0,0,0
0,0,0,0,573,3648,4,3,490,6580,21,0,0,0
0,0,0,0,594,1727,4,3,500,6581,20,0,0,0
0,0,0,0,593,2469,4,2,555,6585,24,0,0,0
0,0,0,0,608,2469,4,2,565,6585,30,0,0,0
0,0,0,0,623,2469,4,2,555,6585,21,0,0,0
0,0,0,0,582,2487,4,3,510,6587,23,0,0,0
0,0,0,0,614,2487,4,2,575,6587,29,0,0,0
0,0,0,0,623,2487,4,2,600,6587,21,0,0,0
0,0,0,0,601,948,4,1,580,6589,25,0,0,0
0,0,0,0,573,141,4,3,500,6592,21,0,0,0
0,0,0,0,605,141,4,2,560,6592,21,0,0,0
0,0,0,0,567,2457,4,3,490,6593,23,0,0,0
0,0,0,0,613,1711,4,1,685,6594,32,0,0,0
0,0,0,0,622,1711,4,1,695,6594,22,0,0,0
0,0,0,0,582,2487,4,3,495,6600,23,0,0,0
0,0,0,0,590,1449,4,2,545,6605,22,0,0,0
0,0,0,0,619,1449,4,1,660,6605,26,0,0,0
0,0,0,0,581,1288,4,2,535,6606,23,0,0,0
0,0,0,0,583,1288,4,1,640,6606,20,0,0,0
0,0,0,0,595,1288,4,1,645,6606,22,0,0,0
0,0,0,0,621,2445,4,3,530,6607,28,0,0,0
0,0,0,0,583,98,4,1,680,6608,24,0,0,0
0,0,0,0,616,98,4,1,695,6608,19,0,0,0
0,0,0,0,611,877,4,2,560,6609,22,0,0,0
0,0,0,0,571,960,4,1,660,6610,20,0,0,0
0,0,0,0,580,960,4,1,710,6610,29,0,0,0
0,0,0,0,589,3526,4,1,578,6613,23,0,0,0
0,0,0,0,615,1068,4,3,525,6614,23,0,0,0
0,0,0,0,585,1056,4,3,510,6616,22,0,0,0
0,0,0,0,580,3405,4,1,667,6619,21,0,0,0
0,0,0,0,620,3405,4,2,580,6620,41,0,0,0
0,0,0,0,623,3405,4,2,605,6620,23,0,0,0
0,0,0,0,578,1929,4,2,560,6623,22,0,0,0
0,0,0,0,605,3349,4,2,550,6623,21,0,0,0
0,0,0,0,577,3173,4,1,756,6627,23,0,0,0
0,0,0,0,586,3173,4,1,720,6627,30,0,0,0
0,0,0,0,622,3173,4,1,780,6627,20,0,0,0
0,0,0,0,565,552,4,1,610,6632,21,0,0,0
0,0,0,0,573,3685,4,3,480,6633,21,0,0,0
0,0,0,0,561,3742,4,3,510,6634,20,0,0,0
0,0,0,0,559,1280,4,1,610,6637,21,0,0,0
0,0,0,0,574,1280,4,1,607,6637,22,0,0,0
0,0,0,0,580,1280,4,1,600,6637,21,0,0,0
0,0,0,0,613,1382,4,1,645,6637,20,0,0,0
0,0,0,0,586,2481,4,1,610,6641,24,0,0,0
0,0,0,0,569,1725,4,2,558,6644,20,0,0,0
0,0,0,0,567,1805,4,3,508,6646,25,0,0,0
0,0,0,0,608,1805,4,2,550,6646,22,0,0,0
0,0,0,0,617,1805,4,2,580,6646,19,0,0,0
0,0,0,0,620,1805,4,2,555,6646,27,0,0,0
0,0,0,0,574,1533,4,1,600,6647,20,0,0,0
0,0,0,0,620,1533,4,2,590,6647,27,0,0,0
0,0,0,0,570,3714,4,3,495,6652,22,0,0,0
0,0,0,0,587,3224,4,2,560,6655,21,0,0,0
0,0,0,0,593,3224,4,2,525,6655,20,0,0,0
0,0,0,0,594,2356,4,3,495,6657,22,0,0,0
0,0,0,0,574,1620,4,1,640,6660,22,0,0,0
0,0,0,0,576,902,4,3,500,6662,33,0,0,0
0,0,0,0,564,3307,4,3,510,6664,22,0,0,0
0,0,0,0,562,71,4,1,600,6665,22,0,0,0
0,0,0,0,618,3714,4,3,520,6666,21,0,0,0
0,0,0,0,588,190,4,3,505,6667,23,0,0,0
0,0,0,0,614,864,4,2,570,6669,23,0,0,0
0,0,0,0,565,1837,4,1,625,6671,21,0,0,0
0,0,0,0,570,98,4,3,506,6672,22,0,0,0
0,0,0,0,618,98,4,3,520,6672,21,0,0,0
0,0,0,0,568,859,4,1,626,6673,22,0,0,0
0,0,0,0,561,1837,4,3,505,6675,22,0,0,0
0,0,0,0,579,1837,4,3,512,6675,26,0,0,0
0,0,0,0,597,1761,4,3,510,6675,25,0,0,0
0,0,0,0,611,1761,4,2,540,6675,24,0,0,0
0,0,0,0,573,2796,4,3,480,6677,19,0,0,0
0,0,0,0,613,86,4,1,630,6681,22,0,0,0
0,0,0,0,620,748,4,2,545,6684,27,0,0,0
0,0,0,0,571,3561,4,1,615,6685,22,0,0,0
0,0,0,0,571,3561,4,1,580,6686,22,0,0,0
0,0,0,0,617,784,4,2,560,6687,19,0,0,0
0,0,0,0,617,1143,4,2,575,6691,21,0,0,0
0,0,0,0,567,413,4,3,505,6695,21,0,0,0
0,0,0,0,618,413,4,3,530,6695,21,0,0,0
0,0,0,0,561,162,4,3,520,6696,20,0,0,0
0,0,0,0,613,162,4,1,640,6696,22,0,0,0
0,0,0,0,559,162,4,1,630,6697,23,0,0,0
0,0,0,0,592,162,4,1,630,6697,20,0,0,0
0,0,0,0,601,162,4,1,610,6697,23,0,0,0
0,0,0,0,611,625,4,2,560,6707,24,0,0,0
0,0,0,0,570,2415,4,3,504,6709,20,0,0,0
0,0,0,0,574,1440,4,1,635,6710,26,0,0,0
0,0,0,0,580,1440,4,1,670,6710,19,0,0,0
0,0,0,0,602,1440,4,2,550,6710,24,0,0,0
0,0,0,0,614,1440,4,2,580,6710,27,0,0,0
0,0,0,0,619,1440,4,1,640,6710,34,0,0,0
0,0,0,0,607,2658,4,1,600,6712,20,0,0,0
0,0,0,0,578,704,4,2,550,6714,20,0,0,0
0,0,0,0,559,3693,3,1,600,6717,21,0,0,0
0,0,0,0,579,1761,4,3,516,6722,24,0,0,0
0,0,0,0,596,1939,4,2,570,6723,24,0,0,0
0,0,0,0,616,1939,4,1,635,6723,21,0,0,0
0,0,0,0,590,776,4,2,556,6724,22,0,0,0
0,0,0,0,581,2288,4,2,535,6731,19,0,0,0
0,0,0,0,617,2288,4,2,560,6731,21,0,0,0
0,0,0,0,619,726,4,1,695,6733,28,0,0,0
0,0,0,0,562,2356,4,1,670,6737,24,0,0,0
0,0,0,0,563,1711,4,2,560,6738,21,0,0,0
0,0,0,0,569,1711,4,2,560,6738,22,0,0,0
0,0,0,0,617,1711,4,2,565,6738,19,0,0,0
0,0,0,0,617,2409,4,2,570,6739,21,0,0,0
0,0,0,0,575,1725,4,2,550,6740,24,0,0,0
0,0,0,0,615,1725,4,3,525,6740,19,0,0,0
0,0,0,0,570,1671,4,3,510,6745,20,0,0,0
0,0,0,0,594,1671,4,3,510,6746,20,0,0,0
0,0,0,0,570,1711,3,3,510,6749,30,0,0,0
0,0,0,0,624,1711,4,3,560,6749,30,0,0,0
0,0,0,0,588,1711,4,3,510,6750,27,0,0,0
0,0,0,0,606,1711,4,3,500,6750,27,0,0,0
0,0,0,0,594,2356,4,3,515,6751,20,0,0,0
0,0,0,0,590,32,4,2,560,6755,20,0,0,0
0,0,0,0,619,32,4,1,600,6755,26,0,0,0
0,0,0,0,563,107,4,2,555,6757,25,0,0,0
0,0,0,0,588,107,4,3,500,6757,25,0,0,0
0,0,0,0,617,107,4,2,546,6757,27,0,0,0
0,0,0,0,619,107,4,1,594,6757,30,0,0,0
0,0,0,0,572,960,3,2,550,6759,20,0,0,0
0,0,0,0,600,960,3,3,520,6759,29,0,0,0
0,0,0,0,624,960,3,3,555,6759,20,0,0,0
0,0,0,0,574,1573,3,1,635,6760,20,0,0,0
0,0,0,0,592,1573,3,1,650,6760,20,0,0,0
0,0,0,0,607,631,4,1,585,6762,30,0,0,0
0,0,0,0,622,631,4,1,635,6762,20,0,0,0
0,0,0,0,575,1263,3,2,550,6763,30,0,0,0
0,0,0,0,622,1263,4,1,614,6763,22,0,0,0
0,0,0,0,567,600,3,3,510,6764,21,0,0,0
0,0,0,0,621,2544,4,3,520,6768,26,0,0,0
0,0,0,0,576,2586,3,3,512,6772,25,0,0,0
0,0,0,0,603,2586,3,3,510,6772,22,0,0,0
0,0,0,0,621,2586,3,3,540,6772,30,0,0,0
0,0,0,0,576,946,3,3,500,6775,29,0,0,0
0,0,0,0,624,946,3,3,560,6775,22,0,0,0
0,0,0,0,570,264,2,3,503,6776,22,0,0,0
0,0,0,0,581,264,2,2,535,6776,21,0,0,0
0,0,0,0,567,2816,3,3,495,6778,23,0,0,0
0,0,0,0,570,2816,3,3,508,6778,20,0,0,0
0,0,0,0,607,2816,3,1,580,6778,20,0,0,0
0,0,0,0,621,2816,3,3,510,6778,30,0,0,0
0,0,0,0,569,3141,3,2,555,6779,30,0,0,0
0,0,0,0,623,3141,3,2,595,6779,23,0,0,0
0,0,0,0,569,190,3,2,565,6780,32,0,0,0
0,0,0,0,623,190,3,2,605,6780,21,0,0,0
0,0,0,0,564,1459,3,3,510,6781,20,0,0,0
0,0,0,0,621,1459,3,3,530,6781,28,0,0,0
0,0,0,0,564,1459,3,3,500,6782,22,0,0,0
0,0,0,0,615,1459,3,3,540,6783,21,0,0,0
0,0,0,0,587,2162,3,2,570,6784,23,0,0,0
0,0,0,0,560,1440,3,2,560,6785,30,0,0,0
0,0,0,0,623,1440,4,2,600,6785,21,0,0,0
0,0,0,0,593,3714,3,2,560,6786,24,0,0,0
0,0,0,0,617,3714,3,2,575,6786,25,0,0,0
0,0,0,0,592,2716,3,1,630,6787,20,0,0,0
0,0,0,0,616,2716,3,1,630,6787,23,0,0,0
0,0,0,0,583,190,3,1,650,6789,22,0,0,0
0,0,0,0,568,3724,3,1,653,6790,30,0,0,0
0,0,0,0,622,3724,3,1,730,6790,22,0,0,0
0,0,0,0,572,2658,3,2,550,6792,20,0,0,0
0,0,0,0,572,2658,3,2,550,6793,20,0,0,0
0,0,0,0,567,2658,3,3,500,6794,31,0,0,0
0,0,0,0,570,2658,3,3,503,6795,28,0,0,0
0,0,0,0,624,2658,3,3,540,6795,20,0,0,0
0,0,0,0,563,1400,3,2,540,6796,25,0,0,0
0,0,0,0,605,1400,3,2,520,6796,29,0,0,0
0,0,0,0,623,1400,3,2,590,6796,27,0,0,0
0,0,0,0,592,2706,3,1,615,6797,20,0,0,0
0,0,0,0,607,2706,3,1,635,6797,20,0,0,0
0,0,0,0,619,2706,3,1,650,6797,28,0,0,0
0,0,0,0,597,2706,3,3,490,6798,23,0,0,0
0,0,0,0,614,716,3,2,560,6799,21,0,0,0
0,0,0,0,614,1372,3,2,580,6800,33,0,0,0
0,0,0,0,623,1372,3,2,595,6800,31,0,0,0
0,0,0,0,567,3499,3,3,510,6801,19,0,0,0
0,0,0,0,575,2796,3,2,567,6802,20,0,0,0
0,0,0,0,614,2796,3,2,570,6802,21,0,0,0
0,0,0,0,617,2796,3,2,570,6802,21,0,0,0
0,0,0,0,593,1648,3,2,550,6804,22,0,0,0
0,0,0,0,561,1648,3,3,510,6805,30,0,0,0
0,0,0,0,620,1648,3,2,580,6805,31,0,0,0
0,0,0,0,624,1648,3,3,565,6805,20,0,0,0
0,0,0,0,575,1648,3,2,556,6806,24,0,0,0
0,0,0,0,559,472,3,1,720,6807,31,0,0,0
0,0,0,0,622,472,3,1,760,6807,20,0,0,0
0,0,0,0,609,631,3,3,470,6808,22,0,0,0
0,0,0,0,575,625,3,2,567,6809,22,0,0,0
0,0,0,0,576,615,3,3,495,6810,23,0,0,0
0,0,0,0,614,615,3,2,555,6812,21,0,0,0
0,0,0,0,567,3037,3,3,483,6813,25,0,0,0
0,0,0,0,594,3037,3,3,515,6813,24,0,0,0
0,0,0,0,615,3037,3,3,540,6813,27,0,0,0
0,0,0,0,582,2288,3,3,470,6817,21,0,0,0
0,0,0,0,621,2288,3,3,540,6817,36,0,0,0
0,0,0,0,624,2288,3,3,560,6817,20,0,0,0
0,0,0,0,562,2247,3,1,760,6818,24,0,0,0
0,0,0,0,580,2247,3,1,765,6818,21,0,0,0
0,0,0,0,616,2247,3,1,715,6818,23,0,0,0
0,0,0,0,561,3407,3,3,510,6819,20,0,0,0
0,0,0,0,576,3407,3,3,513,6819,19,0,0,0
0,0,0,0,581,3407,3,2,540,6819,19,0,0,0
0,0,0,0,599,3407,3,2,535,6819,22,0,0,0
0,0,0,0,583,1049,3,1,745,6820,24,0,0,0
0,0,0,0,616,1049,3,1,640,6820,25,0,0,0
0,0,0,0,616,1084,3,1,640,6821,27,0,0,0
0,0,0,0,580,1068,3,1,675,6822,23,0,0,0
0,0,0,0,583,1068,3,1,640,6822,20,0,0,0
0,0,0,0,616,1068,3,1,670,6822,25,0,0,0
0,0,0,0,567,334,3,3,505,6824,23,0,0,0
0,0,0,0,585,3510,3,3,500,6825,22,0,0,0
0,0,0,0,591,3510,3,3,470,6825,20,0,0,0
0,0,0,0,594,3510,3,3,500,6825,20,0,0,0
0,0,0,0,609,3510,3,3,505,6825,24,0,0,0
0,0,0,0,560,3510,3,2,555,6826,26,0,0,0
0,0,0,0,572,3510,3,2,535,6826,26,0,0,0
0,0,0,0,590,3510,3,2,530,6826,24,0,0,0
0,0,0,0,593,3510,3,2,570,6826,24,0,0,0
0,0,0,0,573,3597,3,3,500,6828,23,0,0,0
0,0,0,0,621,3597,3,3,530,6828,26,0,0,0
0,0,0,0,560,2143,3,2,555,6829,20,0,0,0
0,0,0,0,610,875,3,1,670,6830,29,0,0,0
0,0,0,0,622,878,3,1,680,6830,20,0,0,0
0,0,0,0,620,1133,3,2,565,6832,27,0,0,0
0,0,0,0,566,1151,3,2,527,6833,22,0,0,0
0,0,0,0,567,1151,3,3,520,6834,21,0,0,0
0,0,0,0,617,3128,3,2,560,6835,21,0,0,0
0,0,0,0,621,3512,3,3,475,6836,26,0,0,0
0,0,0,0,576,1580,3,3,492,6837,23,0,0,0
0,0,0,0,620,1580,3,2,570,6837,29,0,0,0
0,0,0,0,576,2117,3,3,506,6840,27,0,0,0
0,0,0,0,609,2117,3,3,515,6840,28,0,0,0
0,0,0,0,624,2117,3,3,550,6840,20,0,0,0
0,0,0,0,570,875,3,3,489,6842,20,0,0,0
0,0,0,0,611,875,3,2,560,6842,22,0,0,0
0,0,0,0,618,3146,3,3,530,6843,19,0,0,0
0,0,0,0,617,362,3,2,560,6844,23,0,0,0
0,0,0,0,604,415,3,1,630,6846,26,0,0,0
0,0,0,0,616,415,3,1,635,6846,21,0,0,0
0,0,0,0,593,3320,3,2,550,6847,28,0,0,0
0,0,0,0,623,3320,3,2,590,6847,19,0,0,0
0,0,0,0,577,1775,3,1,646,6848,31,0,0,0
0,0,0,0,561,334,3,3,500,6849,22,0,0,0
0,0,0,0,567,334,3,3,493,6849,21,0,0,0
0,0,0,0,572,334,3,2,555,6849,20,0,0,0
0,0,0,0,594,334,3,3,515,6849,20,0,0,0
0,0,0,0,566,334,3,2,570,6850,22,0,0,0
0,0,0,0,575,334,3,2,570,6850,28,0,0,0
0,0,0,0,623,334,3,2,585,6850,23,0,0,0
0,0,0,0,585,3128,3,3,520,6852,24,0,0,0
0,0,0,0,609,3128,3,3,515,6852,20,0,0,0
0,0,0,0,613,2437,3,1,680,6856,22,0,0,0
